,user_id_str,type
9295,883377606,"['locality', 'political'] ['point_of_interest', 'establishment'] ['parking', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9296,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9297,30035884,MTR
9298,55498924,no coordinate
9299,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9300,55498924,no coordinate
9301,160932283,Ferry
9302,160932283,"['route'] ['locality', 'political']"
9303,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9304,14282045,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
9305,160932283,Centre
9306,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9307,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9308,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9309,30035884,Tunnel
9310,30035884,Tunnel
9311,7376602,"['locality', 'political'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['electronics_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
9312,55498924,no coordinate
9313,883377606,"['route'] ['locality', 'political']"
9314,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9315,160932283,"['route'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment']"
9316,30035884,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9317,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9318,883377606,"['route'] ['locality', 'political']"
9319,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9320,96273306,no coordinate
9321,883377606,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9322,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9323,7376602,Centre
9324,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9325,30035884,Ferry
9326,883377606,"['locality', 'political'] ['neighborhood', 'political']"
9327,160932283,"['locality', 'political'] ['neighborhood', 'political']"
9328,14397810,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9329,14397810,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']"
9330,14282045,"['route'] ['locality', 'political']"
9331,2399387766,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9332,55498924,no coordinate
9333,55498924,no coordinate
9334,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9335,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9336,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9337,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9338,160932283,Ferry
9339,883377606,"['locality', 'political'] ['point_of_interest', 'establishment'] ['parking', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9340,160932283,"['route'] ['locality', 'political']"
9341,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9342,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9343,30035884,Tunnel
9344,30035884,Tunnel
9345,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9346,55498924,no coordinate
9347,55498924,no coordinate
9348,55498924,no coordinate
9349,55498924,no coordinate
9350,7376602,"['route'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment'] ['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9351,30035884,"['route'] ['point_of_interest', 'establishment'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['bank', 'atm', 'finance', 'point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment']"
9352,2399387766,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9353,191738379,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment']"
9354,883377606,"['route'] ['locality', 'political']"
9355,55498924,no coordinate
9356,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9357,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9358,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9359,160932283,Ferry
9360,30035884,"['route'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9361,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9362,30035884,Ferry
9363,62536337,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9364,30035884,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9365,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9366,96273306,no coordinate
9367,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9368,30035884,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9369,30035884,MTR
9370,191738379,"['locality', 'political'] ['neighborhood', 'political']"
9371,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9372,55498924,no coordinate
9373,55498924,no coordinate
9374,53541705,"['route'] ['transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
9375,53541705,"['route'] ['transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
9376,55498924,no coordinate
9377,55498924,no coordinate
9378,55498924,no coordinate
9379,55498924,no coordinate
9380,55498924,no coordinate
9381,55498924,no coordinate
9382,55498924,no coordinate
9383,14397810,"['route'] ['meal_delivery', 'food', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9384,55498924,no coordinate
9385,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9386,55498924,no coordinate
9387,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9388,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9389,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9390,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9391,7376602,Building
9392,62536337,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9393,53541705,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['pharmacy', 'health', 'store', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment']"
9394,30035884,MTR
9395,7376602,"['route'] ['laundry', 'point_of_interest', 'establishment'] ['locality', 'political']"
9396,96273306,no coordinate
9397,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9398,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9399,14397810,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9400,129446245,"['locality', 'political'] ['premise', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9401,96273306,no coordinate
9402,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9403,7376602,Centre
9404,55498924,no coordinate
9405,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9406,14397810,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9407,55498924,no coordinate
9408,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9409,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9410,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9411,30035884,Centre
9412,36204274,"['route'] ['locality', 'political']"
9413,30035884,"['route'] ['locality', 'political']"
9414,2399387766,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
